time,x,y,health
0.000000,0.333333,0.933333,healthy
0.005000,0.335529,0.928841,healthy
0.010000,0.337724,0.924349,healthy
0.015000,0.339919,0.919856,healthy
0.020000,0.342114,0.915364,healthy
0.025000,0.344309,0.910872,healthy
0.030000,0.346504,0.906379,healthy
0.035000,0.348700,0.901887,healthy
0.040000,0.350895,0.897395,healthy
0.045000,0.353090,0.892902,healthy
0.050000,0.355285,0.888410,healthy
0.055000,0.357480,0.883918,healthy
0.060000,0.359675,0.879425,healthy
0.065000,0.361871,0.874933,healthy
0.070000,0.364066,0.870440,healthy
0.075000,0.366261,0.865948,healthy
0.080000,0.368456,0.861456,healthy
0.085000,0.370651,0.856963,healthy
0.090000,0.372847,0.852471,healthy
0.095000,0.375042,0.847979,healthy
0.100000,0.377237,0.843486,healthy
0.105000,0.379432,0.838994,healthy
0.110000,0.381627,0.834502,healthy
0.115000,0.383822,0.830009,healthy
0.120000,0.386018,0.825517,healthy
0.125000,0.388213,0.821025,healthy
0.130000,0.390408,0.816532,healthy
0.135000,0.392603,0.812040,healthy
0.140000,0.394798,0.807548,healthy
0.145000,0.392855,0.802941,healthy
0.150000,0.390911,0.798334,healthy
0.155000,0.388968,0.793727,healthy
0.160000,0.387024,0.789120,healthy
0.165000,0.385080,0.784514,healthy
0.170000,0.383137,0.779907,healthy
0.175000,0.381193,0.775300,healthy
0.180000,0.379250,0.770693,healthy
0.185000,0.377306,0.766087,healthy
0.190000,0.379130,0.770742,healthy
0.195000,0.380955,0.775397,healthy
0.200000,0.382779,0.780052,healthy
0.205000,0.384604,0.784708,healthy
0.210000,0.388771,0.781945,healthy
0.215000,0.392938,0.779182,healthy
0.220000,0.397106,0.776419,healthy
0.225000,0.401273,0.773656,healthy
0.230000,0.405440,0.770894,healthy
0.235000,0.409608,0.768131,healthy
0.240000,0.413775,0.765368,healthy
0.245000,0.417943,0.762605,healthy
0.250000,0.415747,0.767097,healthy
0.255000,0.413552,0.771590,healthy
0.260000,0.411357,0.776082,healthy
0.265000,0.409162,0.780575,healthy
0.270000,0.406967,0.785067,healthy
0.275000,0.404771,0.789559,healthy
0.280000,0.402576,0.794052,healthy
0.285000,0.407118,0.796144,healthy
0.290000,0.411659,0.798236,healthy
0.295000,0.416200,0.800328,healthy
0.300000,0.420741,0.802420,healthy
0.305000,0.425282,0.804512,healthy
0.310000,0.429824,0.806605,healthy
0.315000,0.434365,0.808697,healthy
0.320000,0.438906,0.810789,healthy
0.325000,0.443447,0.812881,healthy
0.330000,0.447989,0.814973,healthy
0.335000,0.452530,0.817065,healthy
0.340000,0.457071,0.819157,healthy
0.345000,0.461612,0.821250,healthy
0.350000,0.466154,0.823342,healthy
0.355000,0.470695,0.825434,healthy
0.360000,0.475236,0.827526,healthy
0.365000,0.479777,0.829618,healthy
0.370000,0.484319,0.831710,healthy
0.375000,0.488860,0.833803,healthy
0.380000,0.493401,0.835895,healthy
0.385000,0.497942,0.837987,healthy
0.390000,0.502484,0.840079,healthy
0.395000,0.507025,0.842171,healthy
0.400000,0.511566,0.844263,healthy
0.405000,0.516107,0.846355,healthy
0.410000,0.520649,0.848448,healthy
0.415000,0.525190,0.850540,healthy
0.420000,0.529731,0.852632,healthy
0.425000,0.534272,0.854724,healthy
0.430000,0.538814,0.856816,healthy
0.435000,0.543355,0.858908,healthy
0.440000,0.547896,0.861001,healthy
0.445000,0.544936,0.856971,healthy
0.450000,0.541977,0.852941,healthy
0.455000,0.539017,0.848911,healthy
0.460000,0.536058,0.844881,healthy
0.465000,0.533098,0.840851,healthy
0.470000,0.530139,0.836821,healthy
0.475000,0.527179,0.832791,healthy
0.480000,0.524220,0.828760,healthy
0.485000,0.521260,0.824730,healthy
0.490000,0.525656,0.827112,healthy
0.495000,0.530053,0.829493,healthy
0.500000,0.534449,0.831875,healthy
0.505000,0.538846,0.834256,healthy
0.510000,0.543242,0.836638,healthy
0.515000,0.547639,0.839019,healthy
0.520000,0.552035,0.841401,healthy
0.525000,0.556432,0.843782,healthy
0.530000,0.560828,0.846163,healthy
0.535000,0.565224,0.848545,healthy
0.540000,0.569621,0.850926,healthy
0.545000,0.574017,0.853308,healthy
0.550000,0.578414,0.855689,healthy
0.555000,0.582810,0.858071,healthy
0.560000,0.578414,0.855689,healthy
0.565000,0.574017,0.853308,healthy
0.570000,0.569621,0.850926,healthy
0.575000,0.565224,0.848545,healthy
0.580000,0.560828,0.846163,healthy
0.585000,0.556432,0.843782,healthy
0.590000,0.552035,0.841401,healthy
0.595000,0.547639,0.839019,healthy
0.600000,0.543242,0.836638,healthy
0.605000,0.538846,0.834256,healthy
0.610000,0.534449,0.831875,healthy
0.615000,0.530053,0.829493,healthy
0.620000,0.525656,0.827112,healthy
0.625000,0.521260,0.824730,healthy
0.630000,0.516864,0.822349,healthy
0.635000,0.519823,0.826379,healthy
0.640000,0.522783,0.830409,healthy
0.645000,0.525742,0.834439,healthy
0.650000,0.528702,0.838469,healthy
0.655000,0.531661,0.842499,healthy
0.660000,0.534621,0.846529,healthy
0.665000,0.537580,0.850559,healthy
0.670000,0.540540,0.854589,healthy
0.675000,0.543500,0.858619,healthy
0.680000,0.538504,0.858412,healthy
0.685000,0.533508,0.858205,healthy
0.690000,0.528512,0.857997,healthy
0.695000,0.523517,0.857790,healthy
0.700000,0.518521,0.857583,healthy
0.705000,0.513525,0.857375,healthy
0.710000,0.508530,0.857168,healthy
0.715000,0.503534,0.856961,healthy
0.720000,0.498538,0.856754,healthy
0.725000,0.493543,0.856546,healthy
0.730000,0.488547,0.856339,healthy
0.735000,0.483551,0.856132,healthy
0.740000,0.488547,0.856339,healthy
0.745000,0.493543,0.856546,healthy
0.750000,0.498538,0.856754,healthy
0.755000,0.503534,0.856961,healthy
0.760000,0.508530,0.857168,healthy
0.765000,0.513525,0.857375,healthy
0.770000,0.518521,0.857583,healthy
0.775000,0.523517,0.857790,healthy
0.780000,0.528505,0.857454,healthy
0.785000,0.533494,0.857117,healthy
0.790000,0.538483,0.856781,healthy
0.795000,0.543471,0.856445,healthy
0.800000,0.539075,0.854063,healthy
0.805000,0.534679,0.851682,healthy
0.810000,0.530282,0.849300,healthy
0.815000,0.525886,0.846919,healthy
0.820000,0.521489,0.844537,healthy
0.825000,0.517093,0.842156,healthy
0.830000,0.512696,0.839775,healthy
0.835000,0.508300,0.837393,healthy
0.840000,0.503903,0.835012,healthy
0.845000,0.499507,0.832630,healthy
0.850000,0.495111,0.830249,healthy
0.855000,0.490714,0.827867,healthy
0.860000,0.486318,0.825486,healthy
0.865000,0.481921,0.823105,healthy
0.870000,0.477525,0.820723,healthy
0.875000,0.473128,0.818342,healthy
0.880000,0.477525,0.820723,healthy
0.885000,0.481921,0.823105,healthy
0.890000,0.486318,0.825486,healthy
0.895000,0.490714,0.827867,healthy
0.900000,0.495111,0.830249,healthy
0.905000,0.499507,0.832630,healthy
0.910000,0.503903,0.835012,healthy
0.915000,0.508300,0.837393,healthy
0.920000,0.512696,0.839775,healthy
0.925000,0.517093,0.842156,healthy
0.930000,0.521489,0.844537,healthy
0.935000,0.525886,0.846919,healthy
0.940000,0.530282,0.849300,healthy
0.945000,0.535271,0.848964,healthy
0.950000,0.540259,0.848628,healthy
0.955000,0.545248,0.848291,healthy
0.960000,0.550237,0.847955,healthy
0.965000,0.555226,0.847619,healthy
0.970000,0.560214,0.847282,healthy
0.975000,0.565203,0.846946,healthy
0.980000,0.570192,0.846610,healthy
0.985000,0.575180,0.846273,healthy
0.990000,0.580169,0.845937,healthy
