time,x,y,health
0.000000,0.266667,0.733333,healthy
0.005000,0.267220,0.738303,healthy
0.010000,0.267774,0.743272,healthy
0.015000,0.268327,0.748241,healthy
0.020000,0.268880,0.753210,healthy
0.025000,0.269434,0.758180,healthy
0.030000,0.269832,0.753196,healthy
0.035000,0.270231,0.748212,healthy
0.040000,0.270629,0.743227,healthy
0.045000,0.271028,0.738243,healthy
0.050000,0.271426,0.733259,healthy
0.055000,0.271825,0.728275,healthy
0.060000,0.272223,0.723291,healthy
0.065000,0.272622,0.718307,healthy
0.070000,0.273020,0.713323,healthy
0.075000,0.276942,0.716425,healthy
0.080000,0.280863,0.719527,healthy
0.085000,0.284784,0.722629,healthy
0.090000,0.281322,0.719022,healthy
0.095000,0.277860,0.715414,healthy
0.100000,0.274398,0.711807,healthy
0.105000,0.270936,0.708199,healthy
0.110000,0.267474,0.704592,healthy
0.115000,0.264012,0.700984,healthy
0.120000,0.260550,0.697377,healthy
0.125000,0.257088,0.693769,healthy
0.130000,0.253625,0.690162,healthy
0.135000,0.250163,0.686554,healthy
0.140000,0.246701,0.682947,healthy
0.145000,0.243239,0.679339,healthy
0.150000,0.239777,0.675732,healthy
0.155000,0.236315,0.672124,healthy
0.160000,0.232853,0.668517,healthy
0.165000,0.229391,0.664909,healthy
0.170000,0.225929,0.661302,healthy
0.175000,0.222467,0.657694,healthy
0.180000,0.219004,0.654087,healthy
0.185000,0.215542,0.650480,healthy
0.190000,0.212080,0.646872,healthy
0.195000,0.208618,0.643265,healthy
0.200000,0.205156,0.639657,healthy
0.205000,0.201694,0.636050,healthy
0.210000,0.198232,0.632442,healthy
0.215000,0.194770,0.628835,healthy
0.220000,0.191308,0.625227,healthy
0.225000,0.187846,0.621620,healthy
0.230000,0.184383,0.618012,healthy
0.235000,0.180921,0.614405,healthy
0.240000,0.177459,0.610797,healthy
0.245000,0.173997,0.607190,healthy
0.250000,0.170535,0.603582,healthy
0.255000,0.167073,0.599975,healthy
0.260000,0.163611,0.596367,healthy
0.265000,0.160149,0.592760,healthy
0.270000,0.156687,0.589152,healthy
0.275000,0.153225,0.585545,healthy
0.280000,0.149762,0.581938,healthy
0.285000,0.146300,0.578330,healthy
0.290000,0.142838,0.574723,healthy
0.295000,0.139376,0.571115,healthy
0.300000,0.135914,0.567508,healthy
0.305000,0.132452,0.563900,healthy
0.310000,0.128990,0.560293,healthy
0.315000,0.125528,0.556685,healthy
0.320000,0.122066,0.553078,healthy
0.325000,0.118604,0.549470,healthy
