time,x,y,health
0.000000,0.733333,0.800000,healthy
0.005000,0.734348,0.795104,healthy
0.010000,0.735362,0.790208,healthy
0.015000,0.736377,0.785312,healthy
0.020000,0.737391,0.780416,healthy
0.025000,0.738406,0.775520,healthy
0.030000,0.739420,0.770624,healthy
0.035000,0.740435,0.765728,healthy
0.040000,0.741449,0.760832,healthy
0.045000,0.742464,0.755936,healthy
0.050000,0.743478,0.751040,healthy
0.055000,0.744493,0.746144,healthy
0.060000,0.745507,0.741248,healthy
0.065000,0.746522,0.736352,healthy
0.070000,0.747536,0.731456,healthy
0.075000,0.748551,0.726560,healthy
0.080000,0.749565,0.721664,healthy
0.085000,0.750580,0.716768,healthy
0.090000,0.751594,0.711872,healthy
0.095000,0.752608,0.706976,healthy
0.100000,0.753623,0.702080,healthy
0.105000,0.754637,0.697184,healthy
0.110000,0.755652,0.692288,healthy
0.115000,0.756666,0.687392,healthy
0.120000,0.757681,0.682496,healthy
0.125000,0.758695,0.677600,healthy
0.130000,0.759710,0.672704,healthy
0.135000,0.760724,0.667808,healthy
0.140000,0.761739,0.662912,healthy
0.145000,0.762753,0.658016,healthy
0.150000,0.763768,0.653120,healthy
0.155000,0.764782,0.648224,healthy
0.160000,0.765797,0.643328,healthy
0.165000,0.766811,0.638432,healthy
0.170000,0.767826,0.633536,healthy
0.175000,0.768840,0.628640,healthy
0.180000,0.769855,0.623744,healthy
0.185000,0.764855,0.623792,healthy
0.190000,0.759855,0.623840,healthy
0.195000,0.764848,0.624100,healthy
0.200000,0.769842,0.624360,healthy
0.205000,0.768827,0.629256,healthy
0.210000,0.767813,0.634152,healthy
0.215000,0.766798,0.639048,healthy
0.220000,0.765784,0.643944,healthy
0.225000,0.764769,0.648840,healthy
0.230000,0.763755,0.653736,healthy
0.235000,0.762740,0.658632,healthy
0.240000,0.761726,0.663528,healthy
0.245000,0.760711,0.668424,healthy
0.250000,0.759697,0.673320,healthy
0.255000,0.758682,0.678216,healthy
0.260000,0.757668,0.683112,healthy
0.265000,0.756653,0.688008,healthy
0.270000,0.755639,0.692904,healthy
