time,x,y,health
0.000000,0.933333,0.866667,healthy
0.005000,0.937744,0.869021,healthy
0.010000,0.942155,0.871375,healthy
0.015000,0.946566,0.873730,healthy
0.020000,0.950977,0.876084,healthy
0.025000,0.955388,0.878439,healthy
0.030000,0.959799,0.880793,healthy
0.035000,0.964210,0.883147,healthy
0.040000,0.968621,0.885502,healthy
0.045000,0.973032,0.887856,healthy
0.050000,0.977443,0.890210,healthy
0.055000,0.981854,0.892565,healthy
0.060000,0.986265,0.894919,healthy
0.065000,0.990676,0.897273,healthy
0.070000,0.986265,0.899628,healthy
0.075000,0.981854,0.901982,healthy
0.080000,0.977443,0.904337,healthy
0.085000,0.973032,0.906691,healthy
0.090000,0.968621,0.909045,healthy
0.095000,0.964210,0.911400,healthy
0.100000,0.959799,0.913754,healthy
0.105000,0.955388,0.916108,healthy
0.110000,0.950977,0.918463,healthy
0.115000,0.946566,0.920817,healthy
0.120000,0.950977,0.918463,healthy
0.125000,0.955388,0.916108,healthy
0.130000,0.959799,0.913754,healthy
0.135000,0.964210,0.911400,healthy
0.140000,0.968621,0.909045,healthy
0.145000,0.973032,0.906691,healthy
0.150000,0.977443,0.904337,healthy
0.155000,0.981854,0.901982,healthy
0.160000,0.986265,0.899628,healthy
0.165000,0.990676,0.897273,healthy
0.170000,0.986265,0.894919,healthy
0.175000,0.981854,0.892565,healthy
0.180000,0.977443,0.890210,healthy
0.185000,0.973032,0.887856,healthy
0.190000,0.968621,0.885502,healthy
0.195000,0.964210,0.883147,healthy
0.200000,0.959799,0.880793,healthy
0.205000,0.955388,0.878439,healthy
0.210000,0.950977,0.876084,healthy
0.215000,0.946566,0.873730,healthy
0.220000,0.942155,0.871375,healthy
0.225000,0.937744,0.869021,healthy
0.230000,0.933333,0.866667,healthy
0.235000,0.928922,0.864312,healthy
0.240000,0.924511,0.861958,healthy
0.245000,0.920100,0.859604,healthy
0.250000,0.915689,0.857249,healthy
0.255000,0.911278,0.854895,healthy
0.260000,0.906867,0.852540,healthy
0.265000,0.910129,0.848751,healthy
0.270000,0.913390,0.844961,healthy
0.275000,0.908643,0.843389,healthy
0.280000,0.903897,0.841818,healthy
0.285000,0.899150,0.840246,healthy
0.290000,0.894404,0.838675,healthy
0.295000,0.889657,0.837103,healthy
0.300000,0.884910,0.835532,healthy
0.305000,0.880164,0.833960,healthy
0.310000,0.875417,0.832389,healthy
0.315000,0.870670,0.830817,healthy
0.320000,0.865924,0.829246,healthy
0.325000,0.861177,0.827674,healthy
0.330000,0.856431,0.826103,healthy
0.335000,0.851684,0.824531,healthy
0.340000,0.846937,0.822960,healthy
0.345000,0.842191,0.821388,healthy
0.350000,0.837444,0.819817,healthy
0.355000,0.832697,0.818245,healthy
0.360000,0.827951,0.816674,healthy
0.365000,0.831847,0.819808,healthy
0.370000,0.835742,0.822942,healthy
0.375000,0.839638,0.826076,healthy
0.380000,0.843534,0.829210,healthy
0.385000,0.847430,0.832344,healthy
0.390000,0.851326,0.835478,healthy
0.395000,0.855222,0.838612,healthy
0.400000,0.859117,0.841747,healthy
0.405000,0.863013,0.844881,healthy
0.410000,0.866909,0.848015,healthy
0.415000,0.871897,0.847664,healthy
0.420000,0.876884,0.847314,healthy
0.425000,0.881872,0.846963,healthy
0.430000,0.886860,0.846613,healthy
0.435000,0.891848,0.846263,healthy
0.440000,0.896835,0.845912,healthy
0.445000,0.901823,0.845562,healthy
0.450000,0.906811,0.845211,healthy
0.455000,0.911798,0.844861,healthy
0.460000,0.916786,0.844511,healthy
0.465000,0.921774,0.844160,healthy
0.470000,0.926761,0.843810,healthy
0.475000,0.931749,0.843459,healthy
0.480000,0.936737,0.843109,healthy
0.485000,0.941725,0.842759,healthy
0.490000,0.946712,0.842408,healthy
0.495000,0.951700,0.842058,healthy
0.500000,0.956688,0.841707,healthy
0.505000,0.961675,0.841357,healthy
0.510000,0.966663,0.841006,healthy
0.515000,0.971651,0.840656,healthy
0.520000,0.976639,0.840306,healthy
0.525000,0.981626,0.839955,healthy
0.530000,0.986614,0.839605,healthy
0.535000,0.991602,0.839254,healthy
0.540000,0.986614,0.838904,healthy
0.545000,0.981626,0.838554,healthy
0.550000,0.976639,0.838203,healthy
0.555000,0.971651,0.837853,healthy
0.560000,0.966663,0.837502,healthy
0.565000,0.961675,0.837152,healthy
0.570000,0.956688,0.836801,healthy
0.575000,0.951700,0.836451,healthy
0.580000,0.946712,0.836101,healthy
0.585000,0.941725,0.835750,healthy
0.590000,0.936737,0.835400,healthy
0.595000,0.931749,0.835049,healthy
0.600000,0.926761,0.834699,healthy
0.605000,0.921774,0.834349,healthy
0.610000,0.916786,0.833998,healthy
0.615000,0.911798,0.833648,healthy
0.620000,0.906811,0.833297,healthy
0.625000,0.901823,0.832947,healthy
0.630000,0.896835,0.832596,healthy
0.635000,0.891848,0.832246,healthy
0.640000,0.886860,0.831896,healthy
0.645000,0.881872,0.831545,healthy
0.650000,0.876884,0.831195,healthy
0.655000,0.871897,0.830844,healthy
0.660000,0.866909,0.830494,healthy
0.665000,0.861921,0.830144,healthy
0.670000,0.856934,0.829793,healthy
0.675000,0.851946,0.829443,healthy
0.680000,0.846958,0.829092,healthy
0.685000,0.841970,0.828742,healthy
0.690000,0.836983,0.828391,healthy
0.695000,0.831995,0.828041,healthy
0.700000,0.827007,0.827691,healthy
0.705000,0.822020,0.827340,healthy
0.710000,0.817032,0.826990,healthy
0.715000,0.812044,0.826639,healthy
0.720000,0.807057,0.826289,healthy
0.725000,0.802069,0.825939,healthy
0.730000,0.797081,0.825588,healthy
0.735000,0.792093,0.825238,healthy
0.740000,0.787106,0.824887,healthy
0.745000,0.782118,0.824537,healthy
0.750000,0.777130,0.824187,healthy
0.755000,0.772143,0.823836,healthy
0.760000,0.767155,0.823486,healthy
0.765000,0.762167,0.823135,healthy
0.770000,0.757179,0.822785,healthy
0.775000,0.752192,0.822434,healthy
0.780000,0.747204,0.822084,healthy
0.785000,0.742216,0.821734,healthy
0.790000,0.737229,0.821383,healthy
0.795000,0.732241,0.821033,healthy
0.800000,0.727253,0.820682,healthy
0.805000,0.722266,0.820332,healthy
0.810000,0.717278,0.819982,healthy
0.815000,0.712290,0.819631,healthy
0.820000,0.707302,0.819281,healthy
0.825000,0.702315,0.818930,healthy
0.830000,0.697327,0.818580,healthy
0.835000,0.692339,0.818229,healthy
0.840000,0.687352,0.817879,healthy
0.845000,0.682364,0.817529,healthy
0.850000,0.677376,0.817178,healthy
0.855000,0.672388,0.816828,healthy
0.860000,0.667401,0.816477,healthy
0.865000,0.662413,0.816127,healthy
0.870000,0.657425,0.815777,healthy
0.875000,0.652438,0.815426,healthy
0.880000,0.647450,0.815076,healthy
0.885000,0.642462,0.814725,healthy
0.890000,0.637475,0.814375,healthy
0.895000,0.632487,0.814024,healthy
0.900000,0.627499,0.813674,healthy
0.905000,0.622511,0.813324,healthy
0.910000,0.617524,0.812973,healthy
0.915000,0.612536,0.812623,healthy
0.920000,0.607548,0.812272,healthy
0.925000,0.602561,0.811922,healthy
0.930000,0.597573,0.811572,healthy
0.935000,0.601235,0.808168,healthy
0.940000,0.604898,0.804764,healthy
0.945000,0.608560,0.801360,healthy
0.950000,0.612223,0.797956,healthy
0.955000,0.615885,0.794552,healthy
0.960000,0.619547,0.791148,healthy
0.965000,0.623210,0.787744,healthy
0.970000,0.626872,0.784340,healthy
0.975000,0.630535,0.780936,healthy
0.980000,0.634197,0.777532,healthy
0.985000,0.637859,0.774128,healthy
0.990000,0.641522,0.770724,healthy
0.995000,0.645184,0.767320,healthy
1.000000,0.648847,0.763916,healthy
1.005000,0.652509,0.760512,healthy
1.010000,0.656171,0.757109,healthy
1.015000,0.659834,0.753705,healthy
1.020000,0.663496,0.750301,healthy
1.025000,0.667159,0.746897,healthy
1.030000,0.670821,0.743493,healthy
1.035000,0.674483,0.740089,healthy
1.040000,0.678146,0.736685,healthy
1.045000,0.681808,0.733281,healthy
1.050000,0.685470,0.729877,healthy
1.055000,0.689133,0.726473,healthy
1.060000,0.692795,0.723069,healthy
1.065000,0.696458,0.719665,healthy
1.070000,0.700120,0.716261,healthy
1.075000,0.703782,0.712857,healthy
1.080000,0.707445,0.709453,healthy
1.085000,0.711107,0.706049,healthy
1.090000,0.714770,0.702645,healthy
1.095000,0.718432,0.699241,healthy
