time,x,y,health
0.000000,0.066667,0.066667,sick
0.005000,0.062412,0.064040,sick
0.010000,0.058158,0.061414,sick
0.015000,0.053903,0.058787,sick
0.020000,0.049648,0.056161,sick
0.025000,0.045394,0.053534,sick
0.030000,0.041139,0.050907,sick
0.035000,0.036885,0.048281,sick
0.040000,0.032630,0.045654,sick
0.045000,0.028376,0.043028,sick
0.050000,0.024121,0.040401,sick
0.055000,0.019866,0.037775,sick
0.060000,0.015612,0.035148,sick
0.065000,0.011357,0.032522,sick
0.070000,0.007103,0.029895,sick
0.075000,0.011357,0.027269,sick
0.080000,0.015612,0.024642,sick
0.085000,0.019866,0.022016,sick
0.090000,0.024121,0.019389,sick
0.095000,0.028376,0.016763,sick
0.100000,0.032630,0.014136,sick
0.105000,0.036885,0.011510,sick
0.110000,0.041139,0.008883,sick
0.115000,0.045394,0.011510,sick
0.120000,0.049648,0.014136,sick
0.125000,0.053903,0.016763,sick
0.130000,0.058158,0.019389,sick
0.135000,0.062412,0.022016,sick
0.140000,0.066667,0.024642,sick
0.145000,0.070921,0.027269,sick
0.150000,0.075176,0.029895,sick
0.155000,0.079430,0.032522,sick
0.160000,0.083685,0.035148,sick
0.165000,0.087940,0.037775,sick
0.170000,0.092194,0.040401,sick
0.175000,0.096449,0.043028,sick
0.180000,0.100703,0.045654,sick
0.185000,0.104958,0.048281,sick
0.190000,0.109212,0.050907,sick
0.195000,0.107786,0.046115,sick
0.200000,0.106359,0.041323,sick
0.205000,0.104932,0.036531,sick
0.210000,0.103505,0.031739,sick
0.215000,0.102078,0.026947,sick
0.220000,0.100651,0.022155,sick
0.225000,0.099224,0.017363,sick
0.230000,0.097798,0.012571,sick
0.235000,0.096371,0.007779,sick
0.240000,0.094944,0.012571,sick
0.245000,0.093517,0.017363,sick
0.250000,0.092090,0.022155,sick
0.255000,0.090663,0.026947,sick
0.260000,0.089237,0.031739,sick
0.265000,0.087810,0.036531,sick
0.270000,0.086383,0.041323,sick
0.275000,0.084956,0.046115,sick
0.280000,0.083529,0.050907,sick
0.285000,0.082102,0.055700,sick
0.290000,0.080676,0.060492,sick
0.295000,0.079249,0.065284,sick
0.300000,0.077822,0.070076,sick
0.305000,0.076395,0.074868,sick
0.310000,0.074968,0.079660,sick
0.315000,0.073541,0.084452,sick
0.320000,0.072115,0.089244,sick
0.325000,0.070688,0.094036,sick
0.330000,0.069261,0.098828,sick
0.335000,0.067834,0.103620,sick
0.340000,0.066407,0.108413,sick
0.345000,0.064980,0.113205,sick
0.350000,0.063553,0.117997,sick
0.355000,0.064980,0.113205,sick
0.360000,0.066407,0.108413,sick
0.365000,0.067834,0.103620,sick
0.370000,0.069261,0.098828,sick
0.375000,0.070688,0.094036,sick
0.380000,0.072115,0.089244,sick
0.385000,0.073541,0.084452,sick
0.390000,0.074968,0.079660,sick
0.395000,0.076395,0.074868,sick
0.400000,0.077822,0.070076,sick
0.405000,0.079249,0.065284,sick
0.410000,0.080676,0.060492,sick
0.415000,0.082102,0.055700,sick
0.420000,0.083529,0.050907,sick
0.425000,0.084956,0.046115,sick
0.430000,0.086383,0.041323,sick
0.435000,0.087810,0.036531,sick
0.440000,0.089237,0.031739,sick
0.445000,0.090663,0.026947,sick
0.450000,0.092090,0.022155,sick
0.455000,0.093517,0.017363,sick
0.460000,0.094944,0.012571,sick
0.465000,0.096371,0.007779,sick
0.470000,0.097798,0.012571,sick
0.475000,0.099224,0.017363,sick
0.480000,0.100651,0.022155,sick
0.485000,0.102078,0.026947,sick
0.490000,0.103505,0.031739,sick
0.495000,0.104932,0.036531,sick
0.500000,0.106359,0.041323,sick
0.505000,0.107786,0.046115,sick
0.510000,0.109212,0.050907,sick
0.515000,0.110639,0.055700,sick
0.520000,0.112066,0.060492,sick
0.525000,0.113493,0.065284,sick
0.530000,0.114920,0.070076,sick
0.535000,0.116347,0.074868,sick
0.540000,0.117773,0.079660,sick
0.545000,0.119200,0.084452,sick
0.550000,0.120627,0.089244,sick
0.555000,0.122054,0.094036,sick
0.560000,0.123481,0.098828,sick
0.565000,0.124908,0.103620,sick
0.570000,0.126334,0.108413,sick
0.575000,0.127761,0.113205,sick
0.580000,0.129188,0.117997,sick
