time,x,y,health
0.000000,0.866667,0.333333,healthy
0.005000,0.865839,0.338264,healthy
0.010000,0.865010,0.343195,healthy
0.015000,0.864182,0.348126,healthy
0.020000,0.863354,0.353057,healthy
0.025000,0.862526,0.357988,healthy
0.030000,0.861698,0.362919,healthy
0.035000,0.860870,0.367850,healthy
0.040000,0.860042,0.372781,healthy
0.045000,0.859214,0.377712,healthy
0.050000,0.864001,0.376269,healthy
0.055000,0.868789,0.374827,healthy
0.060000,0.873576,0.373385,healthy
0.065000,0.878364,0.371942,healthy
0.070000,0.883151,0.370500,healthy
0.075000,0.887938,0.369057,healthy
0.080000,0.886065,0.373693,healthy
0.085000,0.884191,0.378329,healthy
0.090000,0.882318,0.382965,healthy
0.095000,0.880445,0.387600,healthy
0.100000,0.878571,0.392236,healthy
0.105000,0.876698,0.396872,healthy
0.110000,0.874824,0.401508,healthy
0.115000,0.872951,0.406144,healthy
0.120000,0.871077,0.410779,healthy
0.125000,0.869204,0.415415,healthy
0.130000,0.867331,0.420051,healthy
0.135000,0.870222,0.415972,healthy
0.140000,0.873114,0.411893,healthy
0.145000,0.876006,0.407814,healthy
0.150000,0.878898,0.403735,healthy
0.155000,0.881790,0.399657,healthy
0.160000,0.884682,0.395578,healthy
0.165000,0.887574,0.391499,healthy
0.170000,0.887886,0.396489,healthy
0.175000,0.888199,0.401479,healthy
0.180000,0.888512,0.406469,healthy
0.185000,0.888825,0.411460,healthy
0.190000,0.889137,0.416450,healthy
0.195000,0.889450,0.421440,healthy
0.200000,0.889763,0.426430,healthy
0.205000,0.890076,0.431420,healthy
0.210000,0.890388,0.436411,healthy
0.215000,0.890701,0.441401,healthy
0.220000,0.891014,0.446391,healthy
0.225000,0.891327,0.451381,healthy
0.230000,0.891639,0.456372,healthy
0.235000,0.891952,0.461362,healthy
0.240000,0.892265,0.466352,healthy
0.245000,0.895114,0.462243,healthy
0.250000,0.897964,0.458135,healthy
0.255000,0.900813,0.454026,healthy
0.260000,0.903663,0.449918,healthy
0.265000,0.906512,0.445809,healthy
0.270000,0.909362,0.441701,healthy
0.275000,0.912211,0.437592,healthy
0.280000,0.915061,0.433483,healthy
0.285000,0.917910,0.429375,healthy
0.290000,0.920760,0.425266,healthy
0.295000,0.923609,0.421158,healthy
0.300000,0.926459,0.417049,healthy
0.305000,0.929308,0.412941,healthy
0.310000,0.932158,0.408832,healthy
0.315000,0.935007,0.404723,healthy
0.320000,0.937857,0.400615,healthy
0.325000,0.940707,0.396506,healthy
0.330000,0.943556,0.392398,healthy
0.335000,0.946406,0.388289,healthy
0.340000,0.949255,0.384181,healthy
0.345000,0.952105,0.380072,healthy
0.350000,0.954954,0.375963,healthy
0.355000,0.957804,0.371855,healthy
0.360000,0.960653,0.367746,healthy
0.365000,0.963503,0.363638,healthy
0.370000,0.966352,0.359529,healthy
0.375000,0.969202,0.355421,healthy
0.380000,0.972051,0.351312,healthy
0.385000,0.974901,0.347204,healthy
0.390000,0.977750,0.343095,healthy
0.395000,0.980600,0.338986,healthy
0.400000,0.983449,0.334878,healthy
0.405000,0.986299,0.330769,healthy
0.410000,0.989148,0.326661,healthy
0.415000,0.991998,0.322552,healthy
