time,x,y,health
0.000000,0.266667,0.866667,healthy
0.005000,0.263004,0.863263,healthy
0.010000,0.259342,0.859859,healthy
0.015000,0.255679,0.856455,healthy
0.020000,0.252017,0.853051,healthy
0.025000,0.248355,0.849647,healthy
0.030000,0.244692,0.846243,healthy
0.035000,0.241030,0.842839,healthy
0.040000,0.237367,0.839435,healthy
0.045000,0.233705,0.836031,healthy
0.050000,0.230043,0.832627,healthy
0.055000,0.226380,0.829223,healthy
0.060000,0.222718,0.825819,healthy
0.065000,0.219055,0.822415,healthy
0.070000,0.215393,0.819011,healthy
0.075000,0.211731,0.815608,healthy
0.080000,0.208068,0.812204,healthy
0.085000,0.204406,0.808800,healthy
0.090000,0.200743,0.805396,healthy
0.095000,0.197081,0.801992,healthy
0.100000,0.193419,0.798588,healthy
0.105000,0.192865,0.803557,healthy
0.110000,0.192311,0.808526,healthy
0.115000,0.191757,0.813495,healthy
0.120000,0.191203,0.818465,healthy
0.125000,0.190649,0.823434,healthy
0.130000,0.190095,0.828403,healthy
0.135000,0.189541,0.833372,healthy
0.140000,0.188987,0.838342,healthy
0.145000,0.188433,0.843311,healthy
0.150000,0.187879,0.848280,healthy
0.155000,0.187325,0.853249,healthy
0.160000,0.187879,0.848280,healthy
0.165000,0.188433,0.843311,healthy
0.170000,0.188987,0.838342,healthy
0.175000,0.189541,0.833372,healthy
0.180000,0.190095,0.828403,healthy
0.185000,0.190649,0.823434,healthy
0.190000,0.191203,0.818465,healthy
0.195000,0.191757,0.813495,healthy
0.200000,0.192311,0.808526,healthy
0.205000,0.192865,0.803557,healthy
0.210000,0.193419,0.798588,healthy
0.215000,0.193973,0.793619,healthy
0.220000,0.194527,0.788649,healthy
0.225000,0.195081,0.783680,healthy
0.230000,0.195635,0.778711,healthy
0.235000,0.196189,0.773742,healthy
0.240000,0.196743,0.768773,healthy
0.245000,0.197297,0.763803,healthy
0.250000,0.193532,0.767094,healthy
0.255000,0.189767,0.770384,healthy
0.260000,0.189213,0.775353,healthy
0.265000,0.188659,0.780322,healthy
0.270000,0.188105,0.785292,healthy
0.275000,0.187551,0.790261,healthy
0.280000,0.186997,0.795230,healthy
0.285000,0.186443,0.800199,healthy
0.290000,0.185889,0.805168,healthy
0.295000,0.185335,0.810138,healthy
0.300000,0.184781,0.815107,healthy
0.305000,0.184227,0.820076,healthy
0.310000,0.183673,0.825045,healthy
0.315000,0.183119,0.830014,healthy
0.320000,0.182565,0.834984,healthy
0.325000,0.182011,0.839953,healthy
0.330000,0.181457,0.844922,healthy
0.335000,0.180903,0.849891,healthy
0.340000,0.180349,0.854861,healthy
0.345000,0.179795,0.859830,healthy
0.350000,0.179241,0.864799,healthy
0.355000,0.178687,0.869768,healthy
0.360000,0.178133,0.874737,healthy
0.365000,0.177579,0.879707,healthy
0.370000,0.177025,0.884676,healthy
0.375000,0.176471,0.889645,healthy
0.380000,0.175917,0.894614,healthy
0.385000,0.175363,0.899583,healthy
0.390000,0.174809,0.904553,healthy
0.395000,0.174255,0.909522,healthy
0.400000,0.173701,0.914491,healthy
0.405000,0.173147,0.919460,healthy
0.410000,0.172593,0.924430,healthy
0.415000,0.172039,0.929399,healthy
0.420000,0.171485,0.934368,healthy
0.425000,0.170931,0.939337,healthy
0.430000,0.170377,0.944306,healthy
0.435000,0.169823,0.949276,healthy
0.440000,0.169269,0.954245,healthy
0.445000,0.168715,0.959214,healthy
0.450000,0.168161,0.964183,healthy
0.455000,0.167607,0.969152,healthy
0.460000,0.167053,0.974122,healthy
0.465000,0.166499,0.979091,healthy
0.470000,0.165945,0.984060,healthy
0.475000,0.165391,0.989029,healthy
0.480000,0.164837,0.993999,healthy
0.485000,0.164283,0.989029,healthy
0.490000,0.163729,0.984060,healthy
0.495000,0.163175,0.979091,healthy
0.500000,0.162621,0.974122,healthy
