time,x,y,health
0.000000,0.933333,0.733333,healthy
0.005000,0.928335,0.733206,healthy
0.010000,0.923337,0.733079,healthy
0.015000,0.918338,0.732952,healthy
0.020000,0.913340,0.732825,healthy
0.025000,0.908341,0.732698,healthy
0.030000,0.903343,0.732571,healthy
0.035000,0.898345,0.732444,healthy
0.040000,0.893346,0.732317,healthy
0.045000,0.888348,0.732190,healthy
0.050000,0.883349,0.732063,healthy
0.055000,0.878351,0.731936,healthy
0.060000,0.873353,0.731809,healthy
0.065000,0.868354,0.731682,healthy
0.070000,0.863356,0.731555,healthy
0.075000,0.858358,0.731428,healthy
0.080000,0.853359,0.731300,healthy
0.085000,0.848361,0.731173,healthy
0.090000,0.843362,0.731046,healthy
0.095000,0.838364,0.730919,healthy
0.100000,0.833366,0.730792,healthy
0.105000,0.828367,0.730665,healthy
0.110000,0.823369,0.730538,healthy
0.115000,0.818370,0.730411,healthy
0.120000,0.823369,0.730538,healthy
0.125000,0.828367,0.730665,healthy
0.130000,0.833366,0.730792,healthy
0.135000,0.838364,0.730919,healthy
0.140000,0.843362,0.731046,healthy
0.145000,0.848361,0.731173,healthy
0.150000,0.853359,0.731300,healthy
0.155000,0.858358,0.731428,healthy
0.160000,0.863356,0.731555,healthy
0.165000,0.868354,0.731682,healthy
0.170000,0.873353,0.731809,healthy
0.175000,0.878351,0.731936,healthy
0.180000,0.883349,0.732063,healthy
0.185000,0.888348,0.732190,healthy
0.190000,0.893346,0.732317,healthy
0.195000,0.898345,0.732444,healthy
0.200000,0.903343,0.732571,healthy
0.205000,0.908341,0.732698,healthy
0.210000,0.913340,0.732825,healthy
0.215000,0.918338,0.732952,healthy
0.220000,0.923337,0.733079,healthy
0.225000,0.928335,0.733206,healthy
0.230000,0.933333,0.733333,healthy
0.235000,0.938332,0.733460,healthy
0.240000,0.943330,0.733587,healthy
0.245000,0.948328,0.733714,healthy
0.250000,0.953327,0.733842,healthy
0.255000,0.958325,0.733969,healthy
0.260000,0.963324,0.734096,healthy
0.265000,0.968322,0.734223,healthy
0.270000,0.973320,0.734350,healthy
0.275000,0.978319,0.734477,healthy
0.280000,0.983317,0.734604,healthy
0.285000,0.988316,0.734731,healthy
0.290000,0.993314,0.734858,healthy
0.295000,0.988316,0.734985,healthy
0.300000,0.983317,0.735112,healthy
0.305000,0.978319,0.735239,healthy
0.310000,0.973320,0.735366,healthy
0.315000,0.968322,0.735493,healthy
0.320000,0.963324,0.735620,healthy
0.325000,0.958325,0.735747,healthy
0.330000,0.953327,0.735874,healthy
0.335000,0.948328,0.736001,healthy
0.340000,0.943330,0.736129,healthy
0.345000,0.938332,0.736256,healthy
0.350000,0.933333,0.736383,healthy
0.355000,0.928335,0.736510,healthy
0.360000,0.923337,0.736637,healthy
0.365000,0.918338,0.736764,healthy
0.370000,0.913340,0.736891,healthy
0.375000,0.908341,0.737018,healthy
0.380000,0.903343,0.737145,healthy
0.385000,0.898345,0.737272,healthy
0.390000,0.893346,0.737399,healthy
0.395000,0.888348,0.737526,healthy
0.400000,0.883349,0.737653,healthy
0.405000,0.878351,0.737780,healthy
0.410000,0.873353,0.737907,healthy
0.415000,0.868354,0.738034,healthy
0.420000,0.863356,0.738161,healthy
0.425000,0.858358,0.738288,healthy
0.430000,0.853359,0.738415,healthy
0.435000,0.848361,0.738543,healthy
0.440000,0.843362,0.738670,healthy
0.445000,0.838364,0.738797,healthy
0.450000,0.833366,0.738924,healthy
0.455000,0.828367,0.739051,healthy
0.460000,0.823369,0.739178,healthy
0.465000,0.818370,0.739305,healthy
0.470000,0.823369,0.739178,healthy
0.475000,0.828367,0.739051,healthy
0.480000,0.833366,0.738924,healthy
0.485000,0.838364,0.738797,healthy
0.490000,0.843362,0.738670,healthy
0.495000,0.848361,0.738543,healthy
0.500000,0.853359,0.738415,healthy
0.505000,0.858358,0.738288,healthy
0.510000,0.863356,0.738161,healthy
0.515000,0.868354,0.738034,healthy
0.520000,0.873353,0.737907,healthy
0.525000,0.878351,0.737780,healthy
0.530000,0.883349,0.737653,healthy
0.535000,0.888348,0.737526,healthy
0.540000,0.893346,0.737399,healthy
0.545000,0.898345,0.737272,healthy
0.550000,0.903343,0.737145,healthy
0.555000,0.908341,0.737018,healthy
0.560000,0.906486,0.732375,healthy
0.565000,0.904630,0.727732,healthy
0.570000,0.902775,0.723089,healthy
0.575000,0.900919,0.718446,healthy
0.580000,0.899064,0.713803,healthy
0.585000,0.897208,0.709160,healthy
0.590000,0.895353,0.704517,healthy
0.595000,0.893497,0.699874,healthy
0.600000,0.891642,0.695231,healthy
0.605000,0.889786,0.690588,healthy
0.610000,0.886294,0.694166,healthy
0.615000,0.882801,0.697744,healthy
0.620000,0.879309,0.701322,healthy
0.625000,0.875816,0.704900,healthy
0.630000,0.872323,0.708478,healthy
0.635000,0.868831,0.712056,healthy
0.640000,0.865338,0.715634,healthy
0.645000,0.861846,0.719212,healthy
