time,x,y,health
0.000000,0.333333,0.200000,healthy
0.005000,0.329405,0.203093,healthy
0.010000,0.325476,0.206186,healthy
0.015000,0.321548,0.209279,healthy
0.020000,0.317619,0.212372,healthy
0.025000,0.313690,0.215465,healthy
0.030000,0.309762,0.218558,healthy
0.035000,0.305833,0.221651,healthy
0.040000,0.301905,0.224744,healthy
0.045000,0.297976,0.227837,healthy
0.050000,0.294048,0.230929,healthy
0.055000,0.290119,0.234022,healthy
0.060000,0.286190,0.237115,healthy
0.065000,0.282262,0.240208,healthy
0.070000,0.278333,0.243301,healthy
0.075000,0.274405,0.246394,healthy
0.080000,0.270476,0.249487,healthy
0.085000,0.266548,0.252580,healthy
0.090000,0.262619,0.255673,healthy
0.095000,0.258690,0.258766,healthy
0.100000,0.254762,0.261859,healthy
0.105000,0.250833,0.264952,healthy
0.110000,0.246905,0.268045,healthy
0.115000,0.242976,0.271138,healthy
0.120000,0.239048,0.274231,healthy
0.125000,0.235119,0.277324,healthy
0.130000,0.231190,0.280417,healthy
0.135000,0.227262,0.283510,healthy
0.140000,0.223333,0.286602,healthy
0.145000,0.219405,0.289695,healthy
0.150000,0.215476,0.292788,healthy
0.155000,0.211548,0.295881,healthy
0.160000,0.207619,0.298974,healthy
0.165000,0.203690,0.302067,healthy
0.170000,0.199762,0.305160,healthy
0.175000,0.195833,0.308253,healthy
0.180000,0.191905,0.311346,healthy
0.185000,0.187976,0.314439,healthy
0.190000,0.187783,0.309443,healthy
0.195000,0.187590,0.304446,healthy
0.200000,0.187396,0.299450,healthy
0.205000,0.187203,0.294454,healthy
0.210000,0.187010,0.289458,healthy
0.215000,0.186817,0.284461,healthy
0.220000,0.186623,0.279465,healthy
0.225000,0.186430,0.274469,healthy
0.230000,0.186237,0.269473,healthy
0.235000,0.186044,0.264476,healthy
0.240000,0.185851,0.259480,healthy
0.245000,0.185657,0.254484,healthy
0.250000,0.185464,0.249488,healthy
0.255000,0.185271,0.244491,healthy
0.260000,0.185078,0.239495,healthy
0.265000,0.184884,0.234499,healthy
0.270000,0.184691,0.229503,healthy
0.275000,0.184498,0.224506,healthy
0.280000,0.184305,0.219510,healthy
0.285000,0.184111,0.214514,healthy
0.290000,0.183918,0.209517,healthy
0.295000,0.183725,0.204521,healthy
0.300000,0.183532,0.199525,healthy
0.305000,0.183338,0.194529,healthy
0.310000,0.183145,0.189532,healthy
0.315000,0.182952,0.184536,healthy
0.320000,0.182759,0.179540,healthy
0.325000,0.177853,0.180506,healthy
0.330000,0.172947,0.181471,healthy
0.335000,0.168041,0.182437,healthy
0.340000,0.163135,0.183403,healthy
0.345000,0.158229,0.184368,healthy
0.350000,0.153324,0.185334,healthy
0.355000,0.148418,0.186300,healthy
0.360000,0.143512,0.187266,healthy
0.365000,0.148418,0.186300,healthy
0.370000,0.153324,0.185334,healthy
0.375000,0.158229,0.184368,healthy
0.380000,0.163135,0.183403,healthy
0.385000,0.161148,0.187991,healthy
0.390000,0.159160,0.192579,healthy
0.395000,0.157173,0.197167,healthy
0.400000,0.155186,0.201755,healthy
0.405000,0.153198,0.206343,healthy
0.410000,0.151211,0.210931,healthy
0.415000,0.149223,0.215519,healthy
0.420000,0.147236,0.220107,healthy
0.425000,0.152208,0.220635,healthy
0.430000,0.157180,0.221164,healthy
0.435000,0.162152,0.221692,healthy
0.440000,0.167124,0.222220,healthy
0.445000,0.172096,0.222748,healthy
0.450000,0.177068,0.223276,healthy
0.455000,0.182040,0.223804,healthy
0.460000,0.187012,0.224333,healthy
0.465000,0.191984,0.224861,healthy
0.470000,0.196956,0.225389,healthy
0.475000,0.201928,0.225917,healthy
0.480000,0.206900,0.226445,healthy
0.485000,0.211872,0.226974,healthy
0.490000,0.216844,0.227502,healthy
0.495000,0.221816,0.228030,healthy
0.500000,0.226788,0.228558,healthy
0.505000,0.231760,0.229086,healthy
0.510000,0.236733,0.229614,healthy
0.515000,0.241705,0.230143,healthy
0.520000,0.246677,0.230671,healthy
0.525000,0.251649,0.231199,healthy
0.530000,0.256621,0.231727,healthy
0.535000,0.261593,0.232255,healthy
0.540000,0.266565,0.232784,healthy
0.545000,0.271537,0.233312,healthy
0.550000,0.276509,0.233840,healthy
0.555000,0.281481,0.234368,healthy
0.560000,0.286453,0.234896,healthy
0.565000,0.291425,0.235424,healthy
0.570000,0.296397,0.235953,healthy
0.575000,0.301369,0.236481,healthy
0.580000,0.306341,0.237009,healthy
0.585000,0.311313,0.237537,healthy
0.590000,0.316285,0.238065,healthy
0.595000,0.321257,0.238594,healthy
0.600000,0.326229,0.239122,healthy
0.605000,0.331201,0.239650,healthy
0.610000,0.336173,0.240178,healthy
0.615000,0.335293,0.245100,healthy
0.620000,0.334412,0.250022,healthy
0.625000,0.333532,0.254944,healthy
0.630000,0.332652,0.259866,healthy
0.635000,0.331772,0.264788,healthy
0.640000,0.330891,0.269709,healthy
0.645000,0.330011,0.274631,healthy
0.650000,0.329131,0.279553,healthy
0.655000,0.328250,0.284475,healthy
0.660000,0.327370,0.289397,healthy
0.665000,0.326490,0.294319,healthy
0.670000,0.331419,0.293483,healthy
0.675000,0.336349,0.292646,healthy
0.680000,0.341278,0.291810,healthy
0.685000,0.346208,0.290974,healthy
0.690000,0.351138,0.290138,healthy
0.695000,0.356067,0.289301,healthy
0.700000,0.360997,0.288465,healthy
0.705000,0.365926,0.287629,healthy
0.710000,0.370856,0.286793,healthy
0.715000,0.375785,0.285956,healthy
0.720000,0.380715,0.285120,healthy
0.725000,0.385645,0.284284,healthy
0.730000,0.390574,0.283448,healthy
0.735000,0.395504,0.282611,healthy
0.740000,0.392396,0.278695,healthy
0.745000,0.394720,0.274268,healthy
0.750000,0.397045,0.269841,healthy
0.755000,0.399369,0.265414,healthy
0.760000,0.401694,0.260987,healthy
0.765000,0.404018,0.256561,healthy
0.770000,0.399046,0.256032,healthy
0.775000,0.394074,0.255504,healthy
0.780000,0.389102,0.254976,healthy
0.785000,0.384130,0.254448,healthy
0.790000,0.379158,0.253920,healthy
0.795000,0.374186,0.253391,healthy
0.800000,0.369214,0.252863,healthy
0.805000,0.364242,0.252335,healthy
0.810000,0.359270,0.251807,healthy
0.815000,0.354298,0.251279,healthy
0.820000,0.349326,0.250751,healthy
0.825000,0.344354,0.250222,healthy
0.830000,0.339382,0.249694,healthy
0.835000,0.334410,0.249166,healthy
0.840000,0.331662,0.253343,healthy
0.845000,0.328914,0.257521,healthy
0.850000,0.326167,0.261698,healthy
0.855000,0.323419,0.265875,healthy
0.860000,0.320671,0.270053,healthy
0.865000,0.317923,0.274230,healthy
0.870000,0.315176,0.278407,healthy
0.875000,0.312428,0.282585,healthy
0.880000,0.309680,0.286762,healthy
0.885000,0.306933,0.290939,healthy
0.890000,0.304185,0.295117,healthy
0.895000,0.301437,0.299294,healthy
0.900000,0.298689,0.303471,healthy
0.905000,0.295942,0.307649,healthy
0.910000,0.293194,0.311826,healthy
0.915000,0.290446,0.316003,healthy
