time,x,y,health
0.000000,0.133333,0.533333,healthy
0.005000,0.131453,0.537966,healthy
0.010000,0.129573,0.542599,healthy
0.015000,0.127693,0.547232,healthy
0.020000,0.125812,0.551865,healthy
0.025000,0.123932,0.556498,healthy
0.030000,0.122052,0.561131,healthy
0.035000,0.120172,0.565764,healthy
0.040000,0.118291,0.570397,healthy
0.045000,0.116411,0.575030,healthy
0.050000,0.114531,0.579663,healthy
0.055000,0.117693,0.583536,healthy
0.060000,0.120855,0.587409,healthy
0.065000,0.124018,0.591282,healthy
0.070000,0.127180,0.595155,healthy
0.075000,0.130342,0.599028,healthy
0.080000,0.133504,0.602901,healthy
0.085000,0.136666,0.606774,healthy
0.090000,0.139829,0.610647,healthy
0.095000,0.142991,0.614520,healthy
0.100000,0.146153,0.618393,healthy
0.105000,0.149315,0.622266,healthy
0.110000,0.152478,0.626140,healthy
0.115000,0.155640,0.630013,healthy
0.120000,0.158802,0.633886,healthy
0.125000,0.161964,0.637759,healthy
0.130000,0.165127,0.641632,healthy
0.135000,0.168289,0.645505,healthy
0.140000,0.171451,0.649378,healthy
0.145000,0.174613,0.653251,healthy
0.150000,0.177776,0.657124,healthy
0.155000,0.180938,0.660997,healthy
0.160000,0.184100,0.664870,healthy
0.165000,0.187262,0.668743,healthy
0.170000,0.190425,0.672616,healthy
0.175000,0.193587,0.676489,healthy
0.180000,0.196749,0.680362,healthy
0.185000,0.199911,0.684235,healthy
0.190000,0.203073,0.688108,healthy
0.195000,0.206236,0.691981,healthy
0.200000,0.209398,0.695854,healthy
0.205000,0.212560,0.699727,healthy
0.210000,0.215722,0.703600,healthy
0.215000,0.218885,0.707473,healthy
0.220000,0.222047,0.711346,healthy
0.225000,0.225209,0.715219,healthy
0.230000,0.228371,0.719092,healthy
0.235000,0.231534,0.722965,healthy
0.240000,0.234696,0.726838,healthy
0.245000,0.237858,0.730711,healthy
0.250000,0.241020,0.734584,healthy
0.255000,0.244183,0.738457,healthy
0.260000,0.247345,0.742330,healthy
0.265000,0.250507,0.746203,healthy
0.270000,0.253669,0.750076,healthy
0.275000,0.256831,0.753949,healthy
0.280000,0.259994,0.757822,healthy
0.285000,0.263156,0.761695,healthy
0.290000,0.266318,0.765568,healthy
0.295000,0.269480,0.769441,healthy
0.300000,0.272643,0.773314,healthy
0.305000,0.275805,0.777187,healthy
0.310000,0.278967,0.781060,healthy
0.315000,0.282129,0.784933,healthy
0.320000,0.285292,0.788806,healthy
0.325000,0.288454,0.792679,healthy
0.330000,0.291616,0.796552,healthy
0.335000,0.287695,0.793450,healthy
0.340000,0.283773,0.790348,healthy
0.345000,0.279852,0.787246,healthy
0.350000,0.275931,0.784144,healthy
0.355000,0.272009,0.781042,healthy
0.360000,0.268088,0.777940,healthy
0.365000,0.264166,0.774838,healthy
0.370000,0.260245,0.771736,healthy
0.375000,0.256324,0.768634,healthy
0.380000,0.252402,0.765532,healthy
0.385000,0.248481,0.762430,healthy
0.390000,0.244559,0.759328,healthy
0.395000,0.240638,0.756226,healthy
0.400000,0.236717,0.753124,healthy
0.405000,0.232795,0.750021,healthy
0.410000,0.228874,0.746919,healthy
0.415000,0.224953,0.743817,healthy
0.420000,0.221031,0.740715,healthy
0.425000,0.217110,0.737613,healthy
0.430000,0.221031,0.740715,healthy
0.435000,0.224953,0.743817,healthy
0.440000,0.228874,0.746919,healthy
0.445000,0.232795,0.750021,healthy
0.450000,0.236717,0.753124,healthy
0.455000,0.240638,0.756226,healthy
0.460000,0.244559,0.759328,healthy
0.465000,0.248481,0.762430,healthy
0.470000,0.252402,0.765532,healthy
0.475000,0.256324,0.768634,healthy
0.480000,0.260245,0.771736,healthy
0.485000,0.264166,0.774838,healthy
0.490000,0.268088,0.777940,healthy
0.495000,0.272009,0.781042,healthy
