time,x,y,health
0.000000,0.466667,0.466667,healthy
0.005000,0.471665,0.466538,healthy
0.010000,0.476663,0.466408,healthy
0.015000,0.481662,0.466279,healthy
0.020000,0.486660,0.466150,healthy
0.025000,0.491658,0.466021,healthy
0.030000,0.496657,0.465892,healthy
0.035000,0.501655,0.465763,healthy
0.040000,0.506653,0.465634,healthy
0.045000,0.511652,0.465505,healthy
0.050000,0.516650,0.465375,healthy
0.055000,0.521648,0.465246,healthy
0.060000,0.526647,0.465117,healthy
0.065000,0.522070,0.467131,healthy
0.070000,0.517494,0.469145,healthy
0.075000,0.512917,0.471159,healthy
0.080000,0.508341,0.473173,healthy
0.085000,0.503764,0.475187,healthy
0.090000,0.499188,0.477201,healthy
0.095000,0.494611,0.479215,healthy
0.100000,0.490035,0.481229,healthy
0.105000,0.485458,0.483243,healthy
0.110000,0.480882,0.485256,healthy
0.115000,0.476305,0.487270,healthy
0.120000,0.471729,0.489284,healthy
0.125000,0.467153,0.491298,healthy
0.130000,0.462576,0.493312,healthy
0.135000,0.458000,0.495326,healthy
0.140000,0.453423,0.497340,healthy
0.145000,0.448847,0.499354,healthy
0.150000,0.444270,0.501368,healthy
0.155000,0.439694,0.503382,healthy
0.160000,0.435117,0.505396,healthy
0.165000,0.430541,0.507410,healthy
0.170000,0.425964,0.509424,healthy
0.175000,0.430698,0.507814,healthy
0.180000,0.435432,0.506204,healthy
0.185000,0.440165,0.504594,healthy
0.190000,0.444899,0.502984,healthy
0.195000,0.449633,0.501374,healthy
0.200000,0.454367,0.499764,healthy
0.205000,0.459100,0.498154,healthy
0.210000,0.463834,0.496544,healthy
0.215000,0.468568,0.494934,healthy
0.220000,0.473301,0.493324,healthy
0.225000,0.478035,0.491714,healthy
0.230000,0.482769,0.490104,healthy
0.235000,0.487502,0.488494,healthy
0.240000,0.492236,0.486884,healthy
0.245000,0.496970,0.485274,healthy
0.250000,0.501704,0.483664,healthy
0.255000,0.506437,0.482054,healthy
0.260000,0.511171,0.480444,healthy
0.265000,0.515905,0.478834,healthy
0.270000,0.510906,0.478963,healthy
0.275000,0.505908,0.479092,healthy
0.280000,0.500910,0.479221,healthy
0.285000,0.495911,0.479350,healthy
0.290000,0.490913,0.479480,healthy
0.295000,0.485915,0.479609,healthy
0.300000,0.480916,0.479738,healthy
0.305000,0.475918,0.479867,healthy
0.310000,0.470920,0.479996,healthy
0.315000,0.465921,0.480125,healthy
0.320000,0.460923,0.480254,healthy
0.325000,0.455925,0.480383,healthy
0.330000,0.460501,0.478369,healthy
0.335000,0.465078,0.476356,healthy
0.340000,0.469654,0.474342,healthy
0.345000,0.474231,0.472328,healthy
0.350000,0.478807,0.470314,healthy
0.355000,0.483383,0.468300,healthy
0.360000,0.487960,0.466286,healthy
0.365000,0.492536,0.464272,healthy
0.370000,0.497113,0.462258,healthy
0.375000,0.501689,0.460244,healthy
0.380000,0.506266,0.458230,healthy
0.385000,0.510842,0.456216,healthy
0.390000,0.515419,0.454202,healthy
0.395000,0.519995,0.452188,healthy
0.400000,0.524572,0.450174,healthy
0.405000,0.529148,0.448161,healthy
0.410000,0.533725,0.446147,healthy
0.415000,0.538301,0.444133,healthy
0.420000,0.542878,0.442119,healthy
0.425000,0.547454,0.440105,healthy
0.430000,0.552031,0.438091,healthy
0.435000,0.556607,0.436077,healthy
0.440000,0.561184,0.434063,healthy
0.445000,0.565760,0.432049,healthy
0.450000,0.570336,0.430035,healthy
0.455000,0.574913,0.428021,healthy
0.460000,0.579489,0.426007,healthy
0.465000,0.584066,0.423993,healthy
0.470000,0.588642,0.421979,healthy
0.475000,0.593219,0.419966,healthy
0.480000,0.597795,0.417952,healthy
0.485000,0.593219,0.419966,healthy
0.490000,0.588642,0.421979,healthy
0.495000,0.584066,0.423993,healthy
0.500000,0.579489,0.426007,healthy
0.505000,0.574913,0.428021,healthy
0.510000,0.570336,0.430035,healthy
0.515000,0.565760,0.432049,healthy
0.520000,0.561184,0.434063,healthy
0.525000,0.556607,0.436077,healthy
0.530000,0.552031,0.438091,healthy
0.535000,0.547454,0.440105,healthy
0.540000,0.542878,0.442119,healthy
0.545000,0.539770,0.438202,healthy
0.550000,0.536662,0.434285,healthy
0.555000,0.533554,0.430369,healthy
0.560000,0.530446,0.426452,healthy
0.565000,0.527338,0.422535,healthy
0.570000,0.524230,0.418619,healthy
0.575000,0.521122,0.414702,healthy
0.580000,0.518014,0.410785,healthy
0.585000,0.514905,0.406869,healthy
0.590000,0.511797,0.402952,healthy
0.595000,0.508689,0.399035,healthy
0.600000,0.505581,0.395119,healthy
0.605000,0.502473,0.391202,healthy
0.610000,0.499365,0.387285,healthy
0.615000,0.496257,0.383369,healthy
0.620000,0.493149,0.379452,healthy
0.625000,0.490041,0.375535,healthy
0.630000,0.486933,0.371619,healthy
0.635000,0.483825,0.367702,healthy
0.640000,0.480717,0.363786,healthy
0.645000,0.477609,0.359869,healthy
0.650000,0.474501,0.355952,healthy
0.655000,0.471393,0.352036,healthy
0.660000,0.468285,0.348119,healthy
0.665000,0.470652,0.343714,healthy
0.670000,0.473018,0.339310,healthy
0.675000,0.475385,0.334905,healthy
0.680000,0.477751,0.330501,healthy
0.685000,0.480118,0.326096,healthy
0.690000,0.482484,0.321692,healthy
0.695000,0.484851,0.317287,healthy
0.700000,0.487217,0.312883,healthy
0.705000,0.489584,0.308478,healthy
0.710000,0.491950,0.304074,healthy
0.715000,0.494317,0.299669,healthy
0.720000,0.496683,0.295265,healthy
0.725000,0.499050,0.290860,healthy
0.730000,0.501416,0.286456,healthy
0.735000,0.503783,0.282051,healthy
0.740000,0.506149,0.277647,healthy
0.745000,0.508516,0.273242,healthy
0.750000,0.510882,0.268838,healthy
0.755000,0.513249,0.264433,healthy
0.760000,0.515615,0.260029,healthy
0.765000,0.513249,0.264433,healthy
0.770000,0.510882,0.268838,healthy
0.775000,0.508516,0.273242,healthy
0.780000,0.506149,0.277647,healthy
0.785000,0.503783,0.282051,healthy
0.790000,0.501416,0.286456,healthy
0.795000,0.499050,0.290860,healthy
0.800000,0.496683,0.295265,healthy
0.805000,0.494317,0.299669,healthy
0.810000,0.491950,0.304074,healthy
0.815000,0.489584,0.308478,healthy
0.820000,0.487217,0.312883,healthy
0.825000,0.484851,0.317287,healthy
0.830000,0.482484,0.321692,healthy
0.835000,0.480118,0.326096,healthy
0.840000,0.477751,0.330501,healthy
0.845000,0.475385,0.334905,healthy
0.850000,0.473018,0.339310,healthy
0.855000,0.470652,0.343714,healthy
0.860000,0.468285,0.348119,healthy
0.865000,0.465919,0.352523,healthy
0.870000,0.463552,0.356928,healthy
0.875000,0.461186,0.361332,healthy
0.880000,0.458819,0.365737,healthy
0.885000,0.456453,0.370141,healthy
0.890000,0.454086,0.374546,healthy
0.895000,0.451720,0.378950,healthy
0.900000,0.449353,0.383355,healthy
0.905000,0.446987,0.387759,healthy
0.910000,0.444620,0.392164,healthy
0.915000,0.442254,0.396568,healthy
0.920000,0.439887,0.400973,healthy
0.925000,0.439986,0.395974,healthy
0.930000,0.440086,0.390975,healthy
0.935000,0.440185,0.385976,healthy
0.940000,0.440284,0.380977,healthy
0.945000,0.440384,0.375978,healthy
0.950000,0.440483,0.370979,healthy
0.955000,0.440582,0.365980,healthy
0.960000,0.440681,0.360981,healthy
0.965000,0.440781,0.355982,healthy
0.970000,0.440880,0.350983,healthy
0.975000,0.440979,0.345984,healthy
0.980000,0.441078,0.340985,healthy
0.985000,0.441178,0.335986,healthy
0.990000,0.441277,0.330987,healthy
0.995000,0.441376,0.325988,healthy
1.000000,0.441476,0.320989,healthy
1.005000,0.441575,0.315990,healthy
1.010000,0.441674,0.310991,healthy
1.015000,0.441773,0.305992,healthy
1.020000,0.441873,0.300993,healthy
1.025000,0.441972,0.295994,healthy
1.030000,0.442071,0.290995,healthy
1.035000,0.442170,0.285996,healthy
1.040000,0.442270,0.280997,healthy
1.045000,0.442369,0.275998,healthy
1.050000,0.442468,0.270999,healthy
1.055000,0.442568,0.266000,healthy
1.060000,0.442667,0.261000,healthy
1.065000,0.446921,0.263627,healthy
1.070000,0.442667,0.261000,healthy
1.075000,0.438412,0.258374,healthy
1.080000,0.434158,0.255747,healthy
1.085000,0.429903,0.253121,healthy
1.090000,0.425649,0.250494,healthy
1.095000,0.421394,0.247868,healthy
1.100000,0.417139,0.245241,healthy
1.105000,0.412885,0.242615,healthy
1.110000,0.408630,0.239988,healthy
1.115000,0.404376,0.237362,healthy
1.120000,0.400121,0.234735,healthy
1.125000,0.395867,0.232109,healthy
1.130000,0.391612,0.229482,healthy
1.135000,0.387357,0.226856,healthy
1.140000,0.383103,0.224229,healthy
1.145000,0.378848,0.221603,healthy
1.150000,0.374594,0.218976,healthy
1.155000,0.370339,0.216349,healthy
1.160000,0.366085,0.213723,healthy
1.165000,0.361830,0.211096,healthy
1.170000,0.357575,0.208470,healthy
1.175000,0.353321,0.205843,healthy
1.180000,0.349066,0.203217,healthy
1.185000,0.344812,0.200590,healthy
