time,x,y,health
0.000000,0.600000,0.800000,healthy
0.005000,0.603867,0.796831,healthy
0.010000,0.607735,0.793662,healthy
0.015000,0.611602,0.790493,healthy
0.020000,0.615470,0.787324,healthy
0.025000,0.619337,0.784154,healthy
0.030000,0.623204,0.780985,healthy
0.035000,0.627072,0.777816,healthy
0.040000,0.630939,0.774647,healthy
0.045000,0.627622,0.778388,healthy
0.050000,0.628732,0.783263,healthy
0.055000,0.629842,0.788138,healthy
0.060000,0.630953,0.793013,healthy
0.065000,0.632063,0.797889,healthy
0.070000,0.633173,0.802764,healthy
0.075000,0.634284,0.807639,healthy
0.080000,0.635394,0.812514,healthy
0.085000,0.636504,0.817389,healthy
0.090000,0.637615,0.822264,healthy
0.095000,0.638725,0.827139,healthy
0.100000,0.639835,0.832015,healthy
0.105000,0.640946,0.836890,healthy
0.110000,0.645371,0.839217,healthy
0.115000,0.649796,0.841544,healthy
0.120000,0.654222,0.843871,healthy
0.125000,0.658647,0.846199,healthy
0.130000,0.663072,0.848526,healthy
0.135000,0.667498,0.850853,healthy
0.140000,0.671923,0.853180,healthy
0.145000,0.676349,0.855508,healthy
0.150000,0.680774,0.857835,healthy
0.155000,0.685199,0.860162,healthy
0.160000,0.689625,0.862489,healthy
0.165000,0.684629,0.862282,healthy
0.170000,0.679633,0.862075,healthy
0.175000,0.674638,0.861868,healthy
0.180000,0.669642,0.861660,healthy
0.185000,0.664646,0.861453,healthy
0.190000,0.659651,0.861246,healthy
0.195000,0.654655,0.861038,healthy
0.200000,0.649659,0.860831,healthy
0.205000,0.644663,0.860624,healthy
0.210000,0.639668,0.860417,healthy
0.215000,0.634672,0.860209,healthy
0.220000,0.629676,0.860002,healthy
0.225000,0.624681,0.859795,healthy
0.230000,0.619685,0.859587,healthy
0.235000,0.614689,0.859380,healthy
0.240000,0.619685,0.859587,healthy
0.245000,0.624681,0.859795,healthy
0.250000,0.629676,0.860002,healthy
0.255000,0.634672,0.860209,healthy
0.260000,0.639668,0.860417,healthy
0.265000,0.644663,0.860624,healthy
0.270000,0.649659,0.860831,healthy
0.275000,0.654655,0.861038,healthy
0.280000,0.659651,0.861246,healthy
0.285000,0.664646,0.861453,healthy
0.290000,0.669642,0.861660,healthy
0.295000,0.674638,0.861868,healthy
0.300000,0.679633,0.862075,healthy
0.305000,0.684629,0.862282,healthy
0.310000,0.689625,0.862489,healthy
0.315000,0.694620,0.862697,healthy
0.320000,0.699616,0.862904,healthy
0.325000,0.704612,0.863111,healthy
0.330000,0.709608,0.863318,healthy
0.335000,0.714603,0.863526,healthy
0.340000,0.709608,0.863318,healthy
0.345000,0.704612,0.863111,healthy
0.350000,0.699616,0.862904,healthy
0.355000,0.694620,0.862697,healthy
0.360000,0.689625,0.862489,healthy
0.365000,0.684629,0.862282,healthy
0.370000,0.685739,0.857407,healthy
0.375000,0.686850,0.852532,healthy
0.380000,0.687960,0.847657,healthy
0.385000,0.689070,0.842781,healthy
0.390000,0.690181,0.837906,healthy
0.395000,0.691291,0.833031,healthy
0.400000,0.692401,0.828156,healthy
0.405000,0.693512,0.823281,healthy
0.410000,0.692497,0.828177,healthy
0.415000,0.691483,0.833073,healthy
0.420000,0.690468,0.837969,healthy
0.425000,0.689454,0.842865,healthy
0.430000,0.688439,0.847761,healthy
0.435000,0.687425,0.852657,healthy
0.440000,0.686492,0.847745,healthy
0.445000,0.685560,0.842832,healthy
0.450000,0.684628,0.837920,healthy
0.455000,0.683695,0.833008,healthy
0.460000,0.682763,0.828095,healthy
0.465000,0.681830,0.823183,healthy
0.470000,0.680898,0.818271,healthy
0.475000,0.679966,0.813358,healthy
0.480000,0.679033,0.808446,healthy
0.485000,0.683233,0.811160,healthy
0.490000,0.687432,0.813873,healthy
0.495000,0.691632,0.816587,healthy
0.500000,0.695832,0.819300,healthy
0.505000,0.700031,0.822014,healthy
0.510000,0.704231,0.824727,healthy
0.515000,0.708431,0.827441,healthy
0.520000,0.712630,0.830154,healthy
0.525000,0.716830,0.832868,healthy
0.530000,0.721029,0.835581,healthy
0.535000,0.725229,0.838295,healthy
0.540000,0.729429,0.841008,healthy
0.545000,0.733628,0.843722,healthy
0.550000,0.737828,0.846435,healthy
0.555000,0.742028,0.849149,healthy
0.560000,0.737828,0.846435,healthy
0.565000,0.733628,0.843722,healthy
0.570000,0.729429,0.841008,healthy
0.575000,0.725229,0.838295,healthy
0.580000,0.721029,0.835581,healthy
0.585000,0.716830,0.832868,healthy
0.590000,0.712630,0.830154,healthy
0.595000,0.708431,0.827441,healthy
0.600000,0.704231,0.824727,healthy
0.605000,0.700031,0.822014,healthy
0.610000,0.695832,0.819300,healthy
0.615000,0.691632,0.816587,healthy
0.620000,0.687432,0.813873,healthy
0.625000,0.683233,0.811160,healthy
0.630000,0.679033,0.808446,healthy
0.635000,0.674834,0.805733,healthy
0.640000,0.670634,0.803019,healthy
0.645000,0.666434,0.800306,healthy
0.650000,0.662235,0.797592,healthy
0.655000,0.658035,0.794879,healthy
0.660000,0.653836,0.792165,healthy
0.665000,0.649636,0.789452,healthy
0.670000,0.645436,0.786738,healthy
0.675000,0.641237,0.784024,healthy
0.680000,0.637037,0.781311,healthy
0.685000,0.632837,0.778597,healthy
0.690000,0.628638,0.775884,healthy
0.695000,0.624438,0.773170,healthy
0.700000,0.620239,0.770457,healthy
0.705000,0.616039,0.767743,healthy
0.710000,0.611839,0.765030,healthy
0.715000,0.607640,0.762316,healthy
0.720000,0.603440,0.759603,healthy
0.725000,0.599240,0.756889,healthy
0.730000,0.595041,0.754176,healthy
0.735000,0.590841,0.751462,healthy
0.740000,0.586642,0.748749,healthy
0.745000,0.582442,0.746035,healthy
0.750000,0.578242,0.743322,healthy
0.755000,0.574043,0.740608,healthy
0.760000,0.569843,0.737895,healthy
0.765000,0.565643,0.735181,healthy
0.770000,0.561444,0.732468,healthy
0.775000,0.557244,0.729754,healthy
0.780000,0.553045,0.727041,healthy
0.785000,0.548845,0.724327,healthy
0.790000,0.544645,0.721614,healthy
0.795000,0.540446,0.718900,healthy
0.800000,0.536246,0.716187,healthy
0.805000,0.532046,0.713473,healthy
0.810000,0.527847,0.710760,healthy
0.815000,0.532834,0.711113,healthy
0.820000,0.537822,0.711467,healthy
0.825000,0.542809,0.711821,healthy
0.830000,0.547797,0.712174,healthy
0.835000,0.552784,0.712528,healthy
0.840000,0.557772,0.712882,healthy
0.845000,0.562759,0.713235,healthy
0.850000,0.561745,0.708339,healthy
0.855000,0.560730,0.703443,healthy
0.860000,0.559716,0.698547,healthy
0.865000,0.558701,0.693651,healthy
0.870000,0.557687,0.688755,healthy
0.875000,0.556672,0.683859,healthy
0.880000,0.555658,0.678963,healthy
0.885000,0.554643,0.674067,healthy
0.890000,0.553629,0.669171,healthy
0.895000,0.552614,0.664275,healthy
0.900000,0.551600,0.659379,healthy
0.905000,0.550585,0.654483,healthy
0.910000,0.549571,0.649587,healthy
0.915000,0.548556,0.644691,healthy
0.920000,0.547542,0.639795,healthy
0.925000,0.546527,0.634899,healthy
0.930000,0.545513,0.630003,healthy
0.935000,0.544499,0.625107,healthy
0.940000,0.543484,0.620211,healthy
0.945000,0.542470,0.615315,healthy
0.950000,0.543484,0.620211,healthy
0.955000,0.544499,0.625107,healthy
0.960000,0.545513,0.630003,healthy
0.965000,0.546527,0.634899,healthy
0.970000,0.547542,0.639795,healthy
0.975000,0.548556,0.644691,healthy
0.980000,0.549571,0.649587,healthy
0.985000,0.550585,0.654483,healthy
0.990000,0.551600,0.659379,healthy
0.995000,0.552614,0.664275,healthy
1.000000,0.553629,0.669171,healthy
1.005000,0.554643,0.674067,healthy
1.010000,0.555658,0.678963,healthy
1.015000,0.556672,0.683859,healthy
1.020000,0.557687,0.688755,healthy
1.025000,0.558701,0.693651,healthy
1.030000,0.559716,0.698547,healthy
1.035000,0.560730,0.703443,healthy
1.040000,0.561745,0.708339,healthy
1.045000,0.566491,0.709911,healthy
1.050000,0.571238,0.711482,healthy
1.055000,0.575985,0.713054,healthy
1.060000,0.572089,0.709920,healthy
1.065000,0.568193,0.706786,healthy
1.070000,0.564297,0.703651,healthy
1.075000,0.560401,0.700517,healthy
1.080000,0.556505,0.697383,healthy
1.085000,0.552610,0.694249,healthy
1.090000,0.548714,0.691115,healthy
1.095000,0.544818,0.687981,healthy
1.100000,0.540922,0.684847,healthy
1.105000,0.537026,0.681713,healthy
1.110000,0.533131,0.678579,healthy
1.115000,0.529235,0.675444,healthy
1.120000,0.525339,0.672310,healthy
1.125000,0.521443,0.669176,healthy
1.130000,0.517547,0.666042,healthy
1.135000,0.513651,0.662908,healthy
1.140000,0.509756,0.659774,healthy
1.145000,0.505860,0.656640,healthy
1.150000,0.501964,0.653506,healthy
1.155000,0.498068,0.650372,healthy
1.160000,0.494172,0.647238,healthy
1.165000,0.490277,0.644103,healthy
1.170000,0.486381,0.640969,healthy
1.175000,0.482485,0.637835,healthy
1.180000,0.478589,0.634701,healthy
1.185000,0.474693,0.631567,healthy
1.190000,0.470797,0.628433,healthy
1.195000,0.466902,0.625299,healthy
1.200000,0.463006,0.622165,healthy
1.205000,0.459110,0.619031,healthy
1.210000,0.455214,0.615897,healthy
1.215000,0.459110,0.619031,healthy
1.220000,0.463006,0.622165,healthy
1.225000,0.466902,0.625299,healthy
1.230000,0.470797,0.628433,healthy
1.235000,0.474693,0.631567,healthy
1.240000,0.478861,0.628804,healthy
1.245000,0.483028,0.626041,healthy
1.250000,0.487195,0.623279,healthy
1.255000,0.491363,0.620516,healthy
1.260000,0.495530,0.617753,healthy
1.265000,0.499697,0.614990,healthy
1.270000,0.503865,0.612227,healthy
1.275000,0.508032,0.609465,healthy
1.280000,0.512200,0.606702,healthy
1.285000,0.516367,0.603939,healthy
1.290000,0.512200,0.606702,healthy
1.295000,0.508032,0.609465,healthy
1.300000,0.503865,0.612227,healthy
1.305000,0.499697,0.614990,healthy
1.310000,0.495530,0.617753,healthy
1.315000,0.491363,0.620516,healthy
1.320000,0.487195,0.623279,healthy
1.325000,0.483028,0.626041,healthy
1.330000,0.478861,0.628804,healthy
1.335000,0.474693,0.631567,healthy
1.340000,0.470526,0.634330,healthy
1.345000,0.466359,0.637093,healthy
1.350000,0.462191,0.639855,healthy
1.355000,0.458024,0.642618,healthy
1.360000,0.453856,0.645381,healthy
1.365000,0.449689,0.648144,healthy
1.370000,0.445522,0.650907,healthy
1.375000,0.441354,0.653670,healthy
1.380000,0.437187,0.656432,healthy
1.385000,0.433020,0.659195,healthy
1.390000,0.428852,0.661958,healthy
1.395000,0.424685,0.664721,healthy
1.400000,0.420518,0.667484,healthy
1.405000,0.416350,0.670246,healthy
1.410000,0.412183,0.673009,healthy
1.415000,0.408016,0.675772,healthy
1.420000,0.403848,0.678535,healthy
1.425000,0.399681,0.681298,healthy
1.430000,0.395513,0.684060,healthy
1.435000,0.390766,0.682493,healthy
1.440000,0.386018,0.680925,healthy
1.445000,0.381270,0.679357,healthy
1.450000,0.376522,0.677790,healthy
1.455000,0.371774,0.676222,healthy
1.460000,0.367026,0.674655,healthy
1.465000,0.362278,0.673087,healthy
1.470000,0.357530,0.671519,healthy
1.475000,0.352782,0.669952,healthy
1.480000,0.357530,0.671519,healthy
1.485000,0.362278,0.673087,healthy
1.490000,0.367026,0.674655,healthy
1.495000,0.371774,0.676222,healthy
1.500000,0.376522,0.677790,healthy
1.505000,0.381270,0.679357,healthy
1.510000,0.386018,0.680925,healthy
1.515000,0.390185,0.678162,healthy
1.520000,0.394352,0.675399,healthy
1.525000,0.398520,0.672637,healthy
1.530000,0.402687,0.669874,healthy
1.535000,0.406854,0.667111,healthy
1.540000,0.411022,0.664348,healthy
1.545000,0.415189,0.661585,healthy
1.550000,0.410990,0.658872,healthy
1.555000,0.406790,0.656158,healthy
1.560000,0.402590,0.653445,healthy
1.565000,0.398391,0.650731,healthy
1.570000,0.394191,0.648018,healthy
1.575000,0.389991,0.645304,healthy
1.580000,0.385792,0.642591,healthy
1.585000,0.381592,0.639877,healthy
1.590000,0.377393,0.637164,healthy
1.595000,0.373193,0.634450,healthy
1.600000,0.368993,0.631737,healthy
1.605000,0.364794,0.629023,healthy
1.610000,0.360594,0.626310,healthy
1.615000,0.356394,0.623596,healthy
1.620000,0.352195,0.620883,healthy
1.625000,0.347995,0.618169,healthy
1.630000,0.343796,0.615456,healthy
1.635000,0.347995,0.618169,healthy
1.640000,0.352195,0.620883,healthy
1.645000,0.356394,0.623596,healthy
1.650000,0.360594,0.626310,healthy
1.655000,0.364794,0.629023,healthy
1.660000,0.368993,0.631737,healthy
1.665000,0.373193,0.634450,healthy
1.670000,0.377393,0.637164,healthy
1.675000,0.381592,0.639877,healthy
1.680000,0.385792,0.642591,healthy
1.685000,0.389991,0.645304,healthy
1.690000,0.394191,0.648018,healthy
1.695000,0.398391,0.650731,healthy
1.700000,0.402590,0.653445,healthy
1.705000,0.406790,0.656158,healthy
1.710000,0.410990,0.658872,healthy
1.715000,0.415189,0.661585,healthy
1.720000,0.419389,0.664299,healthy
1.725000,0.423588,0.667012,healthy
1.730000,0.427788,0.669726,healthy
1.735000,0.431988,0.672440,healthy
1.740000,0.436187,0.675153,healthy
1.745000,0.440387,0.677867,healthy
1.750000,0.444587,0.680580,healthy
1.755000,0.448786,0.683294,healthy
1.760000,0.452986,0.686007,healthy
1.765000,0.457185,0.688721,healthy
1.770000,0.461385,0.691434,healthy
1.775000,0.465585,0.694148,healthy
1.780000,0.469784,0.696861,healthy
1.785000,0.473984,0.699575,healthy
1.790000,0.478184,0.702288,healthy
1.795000,0.482383,0.705002,healthy
1.800000,0.486583,0.707715,healthy
1.805000,0.490782,0.710429,healthy
1.810000,0.486979,0.707183,healthy
1.815000,0.483175,0.703938,healthy
1.820000,0.479371,0.700693,healthy
1.825000,0.475568,0.697448,healthy
1.830000,0.471764,0.694202,healthy
1.835000,0.467960,0.690957,healthy
1.840000,0.464157,0.687712,healthy
1.845000,0.460353,0.684466,healthy
1.850000,0.464157,0.687712,healthy
1.855000,0.467960,0.690957,healthy
1.860000,0.471764,0.694202,healthy
1.865000,0.475568,0.697448,healthy
1.870000,0.479371,0.700693,healthy
1.875000,0.483175,0.703938,healthy
1.880000,0.486979,0.707183,healthy
1.885000,0.490782,0.710429,healthy
1.890000,0.494586,0.713674,healthy
1.895000,0.498390,0.716919,healthy
1.900000,0.502193,0.720165,healthy
1.905000,0.505997,0.723410,healthy
1.910000,0.509801,0.726655,healthy
1.915000,0.513604,0.729901,healthy
1.920000,0.517408,0.733146,healthy
1.925000,0.512816,0.731168,healthy
1.930000,0.512069,0.736112,healthy
1.935000,0.511321,0.741056,healthy
1.940000,0.510574,0.745999,healthy
1.945000,0.513891,0.742259,healthy
1.950000,0.517209,0.738518,healthy
1.955000,0.520526,0.734777,healthy
1.960000,0.523844,0.731036,healthy
1.965000,0.527161,0.727295,healthy
1.970000,0.530479,0.723554,healthy
1.975000,0.533797,0.719814,healthy
1.980000,0.537114,0.716073,healthy
1.985000,0.540432,0.712332,healthy
1.990000,0.543749,0.708591,healthy
1.995000,0.547067,0.704850,healthy
2.000000,0.550384,0.701109,healthy
2.005000,0.553702,0.697369,healthy
2.010000,0.557019,0.693628,healthy
2.015000,0.560337,0.689887,healthy
