time,x,y,health
0.000000,0.133333,0.733333,healthy
0.005000,0.138104,0.734831,healthy
0.010000,0.142874,0.736328,healthy
0.015000,0.147645,0.737825,healthy
0.020000,0.152415,0.739323,healthy
0.025000,0.157186,0.740820,healthy
0.030000,0.161956,0.742317,healthy
0.035000,0.166727,0.743815,healthy
0.040000,0.171498,0.745312,healthy
0.045000,0.176268,0.746810,healthy
0.050000,0.181039,0.748307,healthy
0.055000,0.185809,0.749804,healthy
0.060000,0.185255,0.754774,healthy
0.065000,0.184701,0.759743,healthy
0.070000,0.184147,0.764712,healthy
0.075000,0.183593,0.769681,healthy
0.080000,0.183039,0.774650,healthy
0.085000,0.182485,0.779620,healthy
0.090000,0.181931,0.784589,healthy
0.095000,0.181377,0.789558,healthy
0.100000,0.180823,0.794527,healthy
0.105000,0.177161,0.791123,healthy
0.110000,0.173498,0.787719,healthy
0.115000,0.169836,0.784315,healthy
0.120000,0.166174,0.780911,healthy
0.125000,0.162511,0.777508,healthy
0.130000,0.158849,0.774104,healthy
0.135000,0.155186,0.770700,healthy
0.140000,0.151524,0.767296,healthy
0.145000,0.147862,0.763892,healthy
0.150000,0.144199,0.760488,healthy
0.155000,0.140537,0.757084,healthy
0.160000,0.136874,0.753680,healthy
0.165000,0.132398,0.755908,healthy
0.170000,0.127922,0.758135,healthy
0.175000,0.127328,0.763100,healthy
0.180000,0.126735,0.768064,healthy
0.185000,0.126142,0.773029,healthy
0.190000,0.125549,0.777994,healthy
0.195000,0.124955,0.782959,healthy
0.200000,0.124362,0.787923,healthy
0.205000,0.123769,0.792888,healthy
0.210000,0.123176,0.797853,healthy
0.215000,0.122582,0.802817,healthy
0.220000,0.121989,0.807782,healthy
0.225000,0.121396,0.812747,healthy
0.230000,0.120803,0.817711,healthy
0.235000,0.120209,0.822676,healthy
0.240000,0.119616,0.827641,healthy
0.245000,0.119023,0.832605,healthy
0.250000,0.118430,0.837570,healthy
0.255000,0.117836,0.842535,healthy
0.260000,0.117243,0.847499,healthy
0.265000,0.116650,0.852464,healthy
0.270000,0.116057,0.857429,healthy
0.275000,0.115463,0.862393,healthy
0.280000,0.114870,0.867358,healthy
0.285000,0.114277,0.872323,healthy
0.290000,0.113684,0.877287,healthy
0.295000,0.113090,0.882252,healthy
0.300000,0.112497,0.887217,healthy
0.305000,0.111904,0.892181,healthy
0.310000,0.111311,0.897146,healthy
0.315000,0.110717,0.902111,healthy
0.320000,0.110124,0.907076,healthy
0.325000,0.109531,0.912040,healthy
0.330000,0.108938,0.917005,healthy
0.335000,0.108344,0.921970,healthy
0.340000,0.107751,0.926934,healthy
0.345000,0.107158,0.931899,healthy
0.350000,0.106565,0.936864,healthy
0.355000,0.105971,0.941828,healthy
0.360000,0.105378,0.946793,healthy
0.365000,0.104785,0.951758,healthy
0.370000,0.104192,0.956722,healthy
0.375000,0.103598,0.961687,healthy
0.380000,0.103005,0.966652,healthy
0.385000,0.102412,0.971616,healthy
0.390000,0.101819,0.976581,healthy
0.395000,0.101225,0.981546,healthy
0.400000,0.100632,0.986510,healthy
0.405000,0.100039,0.991475,healthy
0.410000,0.099446,0.986510,healthy
0.415000,0.098852,0.981546,healthy
0.420000,0.098259,0.976581,healthy
0.425000,0.097666,0.971616,healthy
0.430000,0.097073,0.966652,healthy
0.435000,0.096479,0.961687,healthy
0.440000,0.095886,0.956722,healthy
0.445000,0.095293,0.951758,healthy
0.450000,0.094700,0.946793,healthy
0.455000,0.094106,0.941828,healthy
0.460000,0.096592,0.946167,healthy
0.465000,0.099078,0.950505,healthy
0.470000,0.094163,0.949585,healthy
0.475000,0.089249,0.948664,healthy
0.480000,0.084334,0.947744,healthy
0.485000,0.079420,0.946824,healthy
0.490000,0.074505,0.945904,healthy
0.495000,0.069590,0.944984,healthy
0.500000,0.064676,0.944063,healthy
0.505000,0.059761,0.943143,healthy
0.510000,0.054847,0.942223,healthy
0.515000,0.049932,0.941303,healthy
0.520000,0.045018,0.940383,healthy
0.525000,0.040103,0.939463,healthy
0.530000,0.035188,0.938542,healthy
0.535000,0.030274,0.937622,healthy
0.540000,0.025359,0.936702,healthy
0.545000,0.020445,0.935782,healthy
0.550000,0.015530,0.934862,healthy
0.555000,0.010615,0.933941,healthy
0.560000,0.005701,0.933021,healthy
0.565000,0.010615,0.932101,healthy
0.570000,0.015530,0.931181,healthy
0.575000,0.020445,0.930261,healthy
0.580000,0.025359,0.929340,healthy
0.585000,0.030274,0.928420,healthy
0.590000,0.035188,0.927500,healthy
0.595000,0.040103,0.926580,healthy
0.600000,0.045018,0.925660,healthy
0.605000,0.049932,0.924739,healthy
0.610000,0.054847,0.923819,healthy
0.615000,0.059761,0.922899,healthy
0.620000,0.064676,0.921979,healthy
0.625000,0.069590,0.921059,healthy
0.630000,0.074505,0.920138,healthy
0.635000,0.079420,0.919218,healthy
0.640000,0.084334,0.918298,healthy
0.645000,0.089249,0.917378,healthy
0.650000,0.094163,0.916458,healthy
0.655000,0.099078,0.915537,healthy
0.660000,0.103993,0.914617,healthy
0.665000,0.108907,0.913697,healthy
0.670000,0.113822,0.912777,healthy
0.675000,0.118736,0.911857,healthy
0.680000,0.123651,0.910937,healthy
0.685000,0.128566,0.910016,healthy
0.690000,0.133480,0.909096,healthy
0.695000,0.138395,0.908176,healthy
0.700000,0.143309,0.907256,healthy
0.705000,0.148224,0.906336,healthy
0.710000,0.153139,0.905415,healthy
0.715000,0.149177,0.902364,healthy
0.720000,0.145216,0.899314,healthy
0.725000,0.141255,0.896263,healthy
0.730000,0.137293,0.893212,healthy
0.735000,0.133332,0.890161,healthy
0.740000,0.129371,0.887110,healthy
0.745000,0.125409,0.884059,healthy
0.750000,0.121448,0.881008,healthy
0.755000,0.117487,0.877958,healthy
0.760000,0.113525,0.874907,healthy
0.765000,0.109564,0.871856,healthy
0.770000,0.105603,0.868805,healthy
0.775000,0.101641,0.865754,healthy
0.780000,0.097680,0.862703,healthy
0.785000,0.093719,0.859652,healthy
0.790000,0.089757,0.856601,healthy
0.795000,0.085796,0.853551,healthy
0.800000,0.081835,0.850500,healthy
0.805000,0.077873,0.847449,healthy
0.810000,0.073912,0.844398,healthy
0.815000,0.069950,0.841347,healthy
0.820000,0.065989,0.838296,healthy
0.825000,0.062028,0.835245,healthy
0.830000,0.058066,0.832195,healthy
0.835000,0.054105,0.829144,healthy
0.840000,0.050144,0.826093,healthy
0.845000,0.046182,0.823042,healthy
0.850000,0.042221,0.819991,healthy
0.855000,0.038260,0.816940,healthy
0.860000,0.034298,0.813889,healthy
0.865000,0.030337,0.810838,healthy
0.870000,0.026376,0.807788,healthy
0.875000,0.022414,0.804737,healthy
