time,x,y,health
0.000000,0.733333,0.200000,healthy
0.005000,0.736364,0.196023,healthy
0.010000,0.739394,0.192046,healthy
0.015000,0.742424,0.188069,healthy
0.020000,0.745454,0.184091,healthy
0.025000,0.748484,0.180114,healthy
0.030000,0.751515,0.176137,healthy
0.035000,0.754545,0.172160,healthy
0.040000,0.757575,0.168183,healthy
0.045000,0.760605,0.164206,healthy
0.050000,0.763636,0.160228,healthy
0.055000,0.766666,0.156251,healthy
0.060000,0.769696,0.152274,healthy
0.065000,0.772726,0.148297,healthy
0.070000,0.775756,0.144320,healthy
0.075000,0.778787,0.140343,healthy
0.080000,0.781817,0.136365,healthy
0.085000,0.778787,0.140343,healthy
0.090000,0.775756,0.144320,healthy
0.095000,0.772726,0.148297,healthy
0.100000,0.769696,0.152274,healthy
0.105000,0.766666,0.156251,healthy
0.110000,0.763636,0.160228,healthy
0.115000,0.760605,0.164206,healthy
0.120000,0.757575,0.168183,healthy
0.125000,0.754545,0.172160,healthy
0.130000,0.751515,0.176137,healthy
0.135000,0.748484,0.180114,healthy
0.140000,0.745454,0.184091,healthy
0.145000,0.742424,0.188069,healthy
0.150000,0.739394,0.192046,healthy
0.155000,0.736364,0.196023,healthy
0.160000,0.733333,0.200000,healthy
0.165000,0.730303,0.203977,healthy
0.170000,0.727273,0.207954,healthy
0.175000,0.724243,0.211931,healthy
0.180000,0.721212,0.215909,healthy
0.185000,0.718182,0.219886,healthy
0.190000,0.715152,0.223863,healthy
0.195000,0.712122,0.227840,healthy
0.200000,0.708641,0.224250,healthy
0.205000,0.705161,0.220660,healthy
0.210000,0.701681,0.217070,healthy
0.215000,0.698200,0.213481,healthy
0.220000,0.694720,0.209891,healthy
0.225000,0.691240,0.206301,healthy
0.230000,0.687759,0.202711,healthy
0.235000,0.684279,0.199121,healthy
0.240000,0.680799,0.195531,healthy
0.245000,0.677318,0.191941,healthy
0.250000,0.673838,0.188351,healthy
0.255000,0.670358,0.184762,healthy
0.260000,0.666877,0.181172,healthy
0.265000,0.663397,0.177582,healthy
0.270000,0.659917,0.173992,healthy
0.275000,0.656436,0.170402,healthy
0.280000,0.652956,0.166812,healthy
0.285000,0.649476,0.163222,healthy
0.290000,0.645995,0.159632,healthy
0.295000,0.642515,0.156043,healthy
0.300000,0.647314,0.157444,healthy
0.305000,0.652114,0.158846,healthy
0.310000,0.656913,0.160248,healthy
0.315000,0.661713,0.161650,healthy
0.320000,0.666512,0.163052,healthy
0.325000,0.671312,0.164454,healthy
0.330000,0.676111,0.165855,healthy
0.335000,0.680911,0.167257,healthy
0.340000,0.685710,0.168659,healthy
0.345000,0.690510,0.170061,healthy
